 train         node      observed        predicted
     y             1   -1.053307E+00    2.850752E-01
     y             1   -6.396844E-01    2.119592E-01
     y             1    1.595596E-01    1.947435E-01
     y             1    1.251754E-01    1.858021E-01
     y             1    3.587150E-01    3.020468E-01
     y             1   -2.920473E-01    8.218149E-02
     y             1    5.628367E-01    2.208845E-01
     y             1    9.615363E-01    4.338599E-01
     y             1    5.498972E-01    5.028957E-02
     y             1    1.561340E-01    1.653797E-01
     y             1    2.245505E-01    2.667226E-01
     y             1    4.035631E-02    2.146546E-01
     y             1    3.047099E-01    1.952285E-01
     y             1    2.616124E-02    1.133792E-01
     y             1    7.441686E-01    1.119872E-01
     y             1    5.692643E-01    2.643627E-01
     y             1    3.699592E-01    2.981820E-01
     y             1    1.726345E-01    2.631863E-01
     y             1    3.298418E-01    2.370378E-01
     y             1    2.879334E-01    1.632004E-01
     y             1    2.313875E-01    1.171511E-01
     y             1    7.783835E-01    2.553524E-01
     y             1    4.789654E-01    1.787642E-01
     y             1   -4.739296E-02    1.117492E-01
     y             1    1.034378E-01    2.252642E-01
     y             1    3.016701E-01    2.765502E-01
     y             1   -4.890197E-01    9.696928E-02
     y             1    7.088995E-01    3.653614E-01
     y             1    3.347101E-02    1.873043E-01
     y             1   -4.404629E-01    2.674241E-01
     y             1    6.253035E-01    9.545319E-02
     y             1   -1.757428E-01    1.980042E-01
     y             1    8.483387E-01    3.955305E-01
     y             1   -2.549587E-01    2.442863E-01
     y             1    6.207829E-01    1.504541E-01
     y             1    3.871944E-01    1.888798E-01
     y             1   -2.300688E-01    1.856482E-01
     y             1    8.545595E-02    2.388924E-01
     y             1    4.504055E-01    3.205256E-01
     y             1   -3.694458E-01    1.415474E-01
     n             1              NA    1.117245E-01
     y             1    3.169033E-01    2.154319E-01
     y             1   -1.573797E-01    1.138624E-01
     n             1              NA    3.397725E-01
     y             1    4.374119E-01    2.065242E-01
     y             1    6.595024E-01    2.194640E-01
     y             1    7.661447E-01    2.594922E-01
     y             1    6.351563E-01    2.599726E-01
     y             1    7.148355E-02    2.558724E-01
     y             1    5.666596E-01    2.824050E-01
     y             1    9.712431E-02    1.812903E-01
     y             1    3.130560E-01    7.525045E-02
     y             1   -6.444218E-02    1.058361E-01
     y             1   -4.644678E-01    2.476440E-01
     y             1   -1.529057E-01    1.394300E-01
     y             1   -3.039691E-01   -4.952999E-02
     y             1    6.717344E-01    1.679053E-01
     y             1    5.798725E-02    1.321254E-01
     y             1    4.978513E-01    1.313507E-01
     y             1    1.703338E-01    2.961727E-01
     y             1    6.531939E-01    2.712509E-01
     y             1   -8.148860E-01    1.409058E-02
     y             1    5.805904E-01    3.369440E-01
     y             1   -4.067007E-01    4.161241E-02
     y             1   -1.086465E-01    9.263889E-02
     y             1    2.994530E-01    3.243333E-01
     y             1    1.827746E-01    2.965956E-01
     y             1   -1.411518E-01    1.037844E-01
     y             1    4.830217E-02    1.176353E-01
     n             1              NA    2.238514E-01
     y             1    2.191515E-02    1.155152E-01
     y             1    2.424012E-01    9.507080E-02
     y             1   -6.199586E-01    1.629785E-01
     y             1    2.172276E-01    2.358645E-01
     y             1   -6.354754E-01    2.153320E-01
     y             1   -2.481477E-01    1.888384E-01
     y             1   -3.510641E-01    2.108097E-01
     y             1    5.729484E-02    1.931596E-01
     y             1   -7.225172E-02    2.807696E-01
     y             1   -2.991113E-01    9.558590E-02
     y             1    7.109178E-01    1.555764E-01
     y             1    3.459392E-01    1.305888E-01
     y             1    6.446722E-01    1.817459E-01
     y             1    1.847307E-02    1.603536E-01
     y             1    5.737257E-01    2.558429E-01
     y             1    1.875505E-01    2.568159E-01
     y             1    8.288324E-01    1.405332E-01
     n             1              NA    2.076362E-01
     y             1    9.542575E-02    1.571095E-01
     y             1    5.490162E-02    1.917709E-01
     y             1    2.882122E-01    2.971007E-01
     y             1    6.434393E-01    1.552226E-01
     y             1    8.133244E-02    3.164274E-01
     y             1   -2.178664E-01    1.530451E-01
     y             1    6.155201E-01    1.409827E-01
     y             1    7.221996E-01    1.191076E-01
     y             1   -2.481339E-01    1.461088E-01
     y             1    8.329081E-01    2.175638E-01
     y             1   -4.174845E-01    1.536463E-01
     y             1    4.015506E-01    1.091385E-01
     y             1    8.493612E-01    2.744931E-01
     y             1    7.745613E-01    3.044804E-01
     n             1              NA    1.710056E-01
     y             1   -6.149173E-01    2.092668E-01
     n             1              NA    1.286581E-01
     y             1    1.632236E-01    2.508877E-01
     y             1    9.629328E-01    1.357893E-01
     y             1    3.898727E-01    1.614861E-01
     y             1   -7.201004E-01    1.407424E-01
     y             1    1.724320E-01    2.213229E-01
     y             1   -1.458464E-03    1.956022E-01
     y             1    1.886081E-01    2.043497E-01
     y             1    5.412204E-01    3.120955E-01
     y             1    4.210950E-01    1.192908E-01
     y             1   -2.203014E-01    2.084411E-01
     y             1   -6.644018E-02    3.233871E-01
     y             1    3.491702E-01    3.724444E-01
     y             1   -7.110570E-02    1.900583E-01
     y             1    2.504168E-01    2.614811E-01
     y             1    1.518350E-04    3.317374E-01
     y             1    2.693230E-01    2.128709E-01
     y             1    5.210106E-01    1.006673E-01
     y             1   -6.796419E-01    1.529205E-01
     y             1    8.497433E-02    1.441677E-01
     y             1    3.572553E-01    1.164331E-01
     y             1   -8.573603E-01   -2.373326E-02
     y             1    9.078453E-01    2.202065E-01
     y             1    2.748343E-01    3.785632E-01
     y             1    7.438031E-01    2.369915E-01
     y             1    3.571091E-01    1.668673E-01
     n             1              NA    1.634344E-01
     y             1   -6.275888E-01    1.316642E-01
     y             1   -4.035295E-01    2.865373E-02
     y             1    5.792089E-01    2.935784E-01
     y             1   -4.473903E-01    1.792376E-01
     y             1   -2.664271E-01    3.422866E-01
     y             1   -2.243326E-02    3.020853E-01
     y             1    5.593956E-01    8.610925E-02
     y             1    7.660724E-01    6.712432E-02
     y             1   -4.669581E-01    1.279410E-01
     y             1    5.389703E-01    1.607868E-01
     y             1    6.191535E-02    2.815773E-01
     y             1    4.802922E-01    1.614014E-01
     y             1    4.606955E-01    2.976160E-01
     y             1    6.103451E-01    1.920702E-01
     y             1    7.517284E-03    1.867415E-01
     y             1   -3.811247E-01    1.668487E-01
     y             1    2.099489E-02    1.601622E-01
     y             1    2.156429E-01    1.686660E-01
     y             1    3.566808E-01    2.050151E-01
     y             1   -3.377659E-01    2.549613E-01
     y             1    1.712634E-01    2.773182E-01
     y             1   -1.243546E-01    1.480754E-01
     y             1   -2.123718E-01    6.974814E-02
     y             1    8.511350E-02    4.687105E-02
     y             1    1.885659E-01    2.607061E-01
     y             1    2.783624E-01    1.284285E-01
     y             1   -8.813038E-02    1.891446E-01
     y             1    2.208597E-01    2.439291E-01
     n             1              NA    1.189118E-01
     y             1    1.071565E+00    2.499216E-01
     n             1              NA    1.646859E-01
     y             1   -4.553048E-01    7.738831E-02
     y             1   -4.314404E-01    7.106100E-02
     y             1   -4.769098E-01    1.970057E-01
     y             1   -3.258736E-01    9.680324E-02
     y             1    3.511638E-01    2.765383E-02
     y             1    2.701433E-01    2.412565E-01
     y             1    3.953373E-01    2.355036E-01
     y             1   -3.568049E-01    1.717952E-01
     y             1   -7.847057E-02    3.753811E-01
     y             1    3.506714E-01    1.219348E-01
     y             1    4.752332E-01    6.460130E-02
     y             1   -2.184506E-01    2.690729E-01
     y             1    2.214256E-01    2.134330E-01
     y             1   -1.225569E-01    1.369091E-01
     y             1   -7.453737E-02    2.336675E-01
     y             1    6.144910E-01    1.476968E-01
     y             1   -9.616193E-02    1.342481E-01
     y             1    4.859206E-01    6.872101E-02
     y             1    5.640929E-01    3.725634E-01
     y             1    3.324553E-01    8.758778E-02
     y             1   -3.891798E-01   -6.613626E-02
     y             1   -7.303288E-01    1.292087E-01
     y             1    1.026916E-01    2.262464E-01
     y             1    4.245594E-01    1.821425E-01
     y             1   -1.845677E-01    2.203381E-01
     y             1    8.171085E-01    1.430237E-01
     y             1    4.684922E-01    2.729706E-01
     y             1    8.649541E-02    1.026984E-01
     y             1    9.366595E-02    1.369778E-01
     y             1    5.548493E-01    2.369608E-01
     y             1    3.352766E-01    2.771712E-01
     y             1    3.541784E-01    2.112944E-01
     y             1    1.906300E-01    1.252199E-01
     y             1   -2.185723E-01    2.849723E-01
     y             1    3.231865E-01    1.340767E-01
     y             1    2.467210E-01    2.162054E-01
     y             1    2.759555E-01    2.693066E-01
     n             1              NA    2.276098E-01
     y             1    5.376047E-01    2.743704E-01
     y             1   -2.272279E-01    4.514399E-01
     y             1   -5.790535E-01    3.131360E-01
     y             1    2.890313E-01    2.608269E-01
     y             1    2.898064E-01    1.106539E-01
     y             1   -5.596362E-02    6.790723E-02
     y             1    1.652505E-01    2.261260E-01
     y             1    1.086698E-02    1.901476E-01
     y             1   -2.579288E-01    1.147295E-01
     y             1    4.044474E-01    2.068855E-02
     y             1    4.958603E-01    1.343510E-01
     y             1    4.868175E-01    2.435822E-01
     y             1    3.388760E-01    1.071817E-01
     y             1    8.094217E-01    1.828566E-01
     y             1   -1.817245E-01    2.142898E-01
     y             1    6.465541E-01    2.602415E-01
     y             1    3.154913E-01    1.831599E-01
     y             1   -9.303051E-02    2.382590E-01
     y             1   -7.676928E-01    2.982921E-01
     y             1    7.079913E-01    2.741548E-01
     y             1    2.290016E-01    1.951244E-01
     y             1   -3.246482E-02    2.906466E-01
     y             1    3.908013E-01    1.917898E-01
     y             1    6.203704E-01    3.059556E-01
     n             1              NA    2.734219E-01
     y             1    3.939542E-01    2.192989E-01
     y             1   -2.111195E-01    1.254786E-01
     y             1    4.672154E-01    1.434675E-01
     y             1    3.232607E-01   -3.382819E-02
     y             1    6.285263E-01    2.821550E-01
     y             1    3.343964E-01    1.185386E-01
     y             1    1.027308E+00    2.805098E-01
     y             1    5.832670E-01    1.588917E-01
     y             1   -6.119245E-01    1.313855E-01
     y             1    1.979786E-01    1.203986E-01
     y             1   -4.671072E-03    1.364951E-01
     y             1   -4.079617E-01    3.209646E-01
     y             1    1.841922E-01    2.970882E-01
     y             1    2.896491E-02    1.427809E-01
     y             1   -2.107567E-01    8.668708E-02
     y             1    1.205693E-01    1.071859E-01
     y             1    1.217315E+00    2.962441E-01
     y             1    2.096945E-01    2.421052E-01
     y             1    7.578178E-01    2.443377E-01
     y             1    9.411638E-01    2.838269E-01
     y             1    5.140862E-02    2.524515E-01
     y             1   -3.106116E-01    1.165887E-01
     y             1    7.964442E-01    2.600388E-01
     y             1    7.475318E-01    3.153017E-01
     y             1    1.368565E-01    4.743583E-02
     y             1   -1.879860E-01    1.267713E-01
     n             1              NA    1.697224E-01
     y             1    1.143990E-01    3.784422E-02
     y             1   -7.352045E-02    1.952793E-01
     y             1    6.303189E-01    6.835649E-02
     y             1    2.630219E-01    1.205960E-01
     y             1    3.119967E-01    1.024724E-01
     y             1   -2.710117E-01    1.156030E-01
     y             1    5.568854E-01    2.103078E-01
     y             1    9.726029E-02    2.000564E-01
     y             1    8.361354E-02    2.094637E-01
     y             1   -4.025204E-01    1.000438E-01
     y             1    8.724393E-02    1.532872E-01
     y             1    5.395045E-02    1.979847E-01
     y             1   -1.787178E-01    9.251762E-02
     y             1    8.115300E-02    3.113121E-01
     y             1    4.895171E-01    7.234776E-02
     y             1   -4.241394E-01    3.106935E-01
     y             1   -8.651889E-01    3.051191E-01
     y             1    5.904304E-01    1.633807E-01
     y             1    4.503825E-01    3.008408E-01
     y             1    6.605427E-01    8.162108E-02
     y             1    4.574878E-01    5.667522E-02
     y             1    4.358041E-01    1.630405E-01
     y             1    5.410839E-01    2.492453E-01
     n             1              NA    1.396582E-01
     y             1   -7.196945E-02    1.308712E-01
     y             1   -2.665274E-01    1.184315E-01
     y             1   -2.539288E-01    1.233438E-01
     y             1    2.284023E-02    2.630118E-01
     y             1   -6.558470E-01    1.466780E-01
     y             1   -1.041025E+00    1.351593E-01
     y             1    5.404156E-01    2.584565E-01
     y             1   -1.508854E-01    1.629557E-01
     y             1    5.566528E-01    2.273322E-01
     y             1    2.520477E-01    3.237003E-01
     y             1    3.002751E-02    1.285749E-01
     y             1   -1.483691E-01    8.148183E-02
     y             1    3.541204E-01    1.563017E-01
     y             1    6.398771E-01    1.400295E-01
     y             1   -3.637394E-01   -3.425435E-02
     y             1    2.331272E-02    1.023450E-01
     y             1   -6.639130E-01    1.510377E-02
     y             1   -8.265449E-02    1.533237E-02
     y             1   -2.326296E-01    2.597777E-02
     y             1    5.571251E-01   -5.451033E-03
     y             1    6.599471E-01    1.871672E-01
     y             1    5.176251E-01    1.962641E-01
     y             1    3.963276E-01    1.452058E-01
     y             1    5.651113E-01    2.243401E-01
     y             1   -3.528810E-01    2.714742E-01
     y             1   -4.532835E-01    2.368947E-01
     y             1    1.993277E-01    1.683924E-01
     y             1   -4.938717E-01    2.393831E-01
     y             1    3.157263E-01    2.666746E-01
     y             1    8.088969E-01    2.171137E-01
     y             1   -2.170850E-01    3.912604E-03
     y             1    6.044459E-01    2.522642E-01
     y             1   -2.625485E-01    1.697789E-01
     y             1    1.263352E-01    3.249002E-01
     y             1   -1.718081E-02    7.878126E-02
     y             1   -2.468315E-01    2.248302E-01
     y             1   -2.270683E-01    7.467018E-02
     y             1   -1.344362E-02    2.258541E-01
     y             1    9.630422E-02    7.899251E-02
     y             1    1.656867E-01    1.835593E-01
     y             1   -2.216284E-01    1.466151E-01
     y             1    1.393951E-02    9.512786E-02
     y             1    2.744913E-01    3.686098E-01
     y             1   -3.005479E-01    1.970538E-01
     y             1    1.074956E-01    6.610441E-02
     y             1    8.487706E-02    8.918286E-02
     y             1    6.969748E-01    3.270476E-01
     y             1    3.242898E-01    1.871617E-01
     n             1              NA    2.063825E-01
     n             1              NA    1.353861E-01
     y             1    4.713788E-01    6.465052E-02
     y             1   -2.270548E-01    1.751713E-01
     y             1    3.950845E-01    1.135239E-01
     y             1    7.738918E-02    2.589324E-01
     y             1    2.030009E-01    1.841535E-01
     y             1    3.540417E-01    2.457374E-01
     y             1   -1.294591E-02    1.711710E-01
     y             1    4.579450E-01    1.630554E-01
     y             1   -1.471947E-03    1.356828E-01
     y             1   -2.654043E-02    4.047154E-02
     y             1   -4.324763E-01    1.148367E-01
     y             1   -7.524172E-01   -2.552040E-02
     n             1              NA    2.389247E-01
     y             1    4.507307E-01    1.486721E-01
     y             1    9.615935E-02    1.467432E-01
     y             1    8.157810E-01    3.124204E-01
     y             1    7.282700E-01    2.472634E-01
     y             1    1.667204E-01    2.428462E-01
     y             1   -2.574983E-01    2.022799E-01
     y             1   -2.535111E-01    1.032929E-01
     y             1   -1.649820E-01    6.807271E-02
     y             1    1.741347E-02    1.632524E-01
     y             1    5.010399E-01    1.563219E-01
     y             1   -4.551933E-01    1.103156E-01
     y             1   -1.411740E-01    1.446529E-01
     y             1    3.535750E-02    2.747457E-01
     y             1    7.633361E-01    1.727280E-01
     y             1    6.983948E-01    2.974164E-01
     y             1    6.947389E-01    8.688644E-02
     y             1    1.369570E-02    1.502438E-01
     y             1   -4.844407E-01    2.827372E-01
     y             1   -1.588972E-01    2.803203E-01
     n             1              NA    9.795714E-02
     y             1   -1.354979E-01    2.389408E-01
     y             1    9.362609E-01    3.744501E-01
     y             1    1.290711E-01    3.250880E-01
     y             1   -5.341739E-01    2.260020E-01
     n             1              NA    3.189979E-01
     y             1    5.993210E-01    2.028242E-01
     n             1              NA    1.594467E-01
     y             1    7.372937E-01    1.833545E-01
     y             1   -7.267275E-01    4.373270E-02
     n             1              NA    3.256235E-01
     y             1   -3.222003E-01   -2.117048E-02
     y             1    1.580685E-01    3.334751E-01
     n             1              NA    1.127947E-01
     y             1    4.083598E-01    3.765545E-02
     y             1    6.092908E-01    2.881800E-01
     y             1    2.067437E-01    1.532110E-01
     y             1    5.746622E-02    2.189833E-01
     y             1    1.831794E-01    1.496862E-01
     y             1    6.847346E-01    5.474693E-02
     y             1    5.951491E-01    2.973867E-01
     n             1              NA    2.549300E-01
