 train         node      observed        predicted
     y             1    3.587150E-01    1.778280E-01
     y             1   -2.920473E-01    1.778280E-01
     y             1    5.628367E-01    1.778280E-01
     y             1    9.615363E-01    1.778280E-01
     y             1    5.498972E-01    1.778280E-01
     y             1    1.561340E-01    1.778280E-01
     y             1    2.245505E-01    1.778280E-01
     y             1    4.035631E-02    1.778280E-01
     y             1    3.047099E-01    1.778280E-01
     y             1    2.616124E-02    1.778280E-01
     y             1    7.441686E-01    1.778280E-01
     y             1    5.692643E-01    1.778280E-01
     y             1    3.699592E-01    1.778280E-01
     y             1    1.726345E-01    1.778280E-01
     y             1    3.298418E-01    1.778280E-01
     y             1    2.879334E-01    1.778280E-01
     y             1    2.313875E-01    1.778280E-01
     y             1    7.783835E-01    1.778280E-01
     y             1    4.789654E-01    1.778280E-01
     y             1   -4.739296E-02    1.778280E-01
     y             1    1.034378E-01    1.778280E-01
     y             1    3.016701E-01    1.778280E-01
     y             1   -4.890197E-01    1.778280E-01
     y             1    7.088995E-01    1.778280E-01
     y             1    3.347101E-02    1.778280E-01
     y             1   -4.404629E-01    1.778280E-01
     y             1    6.253035E-01    1.778280E-01
     y             1   -1.757428E-01    1.778280E-01
     y             1    8.483387E-01    1.778280E-01
     y             1   -2.549587E-01    1.778280E-01
     y             1    6.207829E-01    1.778280E-01
     y             1    3.871944E-01    1.778280E-01
     y             1   -2.300688E-01    1.778280E-01
     y             1    8.545595E-02    1.778280E-01
     y             1    4.504055E-01    1.778280E-01
     y             1   -3.694458E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    3.169033E-01    1.778280E-01
     y             1   -1.573797E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    4.374119E-01    1.778280E-01
     y             1    6.595024E-01    1.778280E-01
     y             1    7.661447E-01    1.778280E-01
     y             1    6.351563E-01    1.778280E-01
     y             1    7.148355E-02    1.778280E-01
     y             1    5.666596E-01    1.778280E-01
     y             1    9.712431E-02    1.778280E-01
     y             1    3.130560E-01    1.778280E-01
     y             1   -6.444218E-02    1.778280E-01
     y             1   -4.644678E-01    1.778280E-01
     y             1   -1.529057E-01    1.778280E-01
     y             1   -3.039691E-01    1.778280E-01
     y             1    6.717344E-01    1.778280E-01
     y             1    5.798725E-02    1.778280E-01
     y             1    4.978513E-01    1.778280E-01
     y             1    1.703338E-01    1.778280E-01
     y             1    6.531939E-01    1.778280E-01
     y             1   -8.148860E-01    1.778280E-01
     y             1    5.805904E-01    1.778280E-01
     y             1   -4.067007E-01    1.778280E-01
     y             1   -1.086465E-01    1.778280E-01
     y             1    2.994530E-01    1.778280E-01
     y             1    1.827746E-01    1.778280E-01
     y             1   -1.411518E-01    1.778280E-01
     y             1    4.830217E-02    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    2.191515E-02    1.778280E-01
     y             1    2.424012E-01    1.778280E-01
     y             1   -6.199586E-01    1.778280E-01
     y             1    2.172276E-01    1.778280E-01
     y             1   -6.354754E-01    1.778280E-01
     y             1   -2.481477E-01    1.778280E-01
     y             1   -3.510641E-01    1.778280E-01
     y             1    5.729484E-02    1.778280E-01
     y             1   -7.225172E-02    1.778280E-01
     y             1   -2.991113E-01    1.778280E-01
     y             1    7.109178E-01    1.778280E-01
     y             1    3.459392E-01    1.778280E-01
     y             1    6.446722E-01    1.778280E-01
     y             1    1.847307E-02    1.778280E-01
     y             1    5.737257E-01    1.778280E-01
     y             1    1.875505E-01    1.778280E-01
     y             1    8.288324E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    9.542575E-02    1.778280E-01
     y             1    5.490162E-02    1.778280E-01
     y             1    2.882122E-01    1.778280E-01
     y             1    6.434393E-01    1.778280E-01
     y             1    8.133244E-02    1.778280E-01
     y             1   -2.178664E-01    1.778280E-01
     y             1    6.155201E-01    1.778280E-01
     y             1    7.221996E-01    1.778280E-01
     y             1   -2.481339E-01    1.778280E-01
     y             1    8.329081E-01    1.778280E-01
     y             1   -4.174845E-01    1.778280E-01
     y             1    4.015506E-01    1.778280E-01
     y             1    8.493612E-01    1.778280E-01
     y             1    7.745613E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -6.149173E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    1.632236E-01    1.778280E-01
     y             1    9.629328E-01    1.778280E-01
     y             1    3.898727E-01    1.778280E-01
     y             1   -7.201004E-01    1.778280E-01
     y             1    1.724320E-01    1.778280E-01
     y             1   -1.458464E-03    1.778280E-01
     y             1    1.886081E-01    1.778280E-01
     y             1    5.412204E-01    1.778280E-01
     y             1    4.210950E-01    1.778280E-01
     y             1   -2.203014E-01    1.778280E-01
     y             1   -6.644018E-02    1.778280E-01
     y             1    3.491702E-01    1.778280E-01
     y             1   -7.110570E-02    1.778280E-01
     y             1    2.504168E-01    1.778280E-01
     y             1    1.518350E-04    1.778280E-01
     y             1    2.693230E-01    1.778280E-01
     y             1    5.210106E-01    1.778280E-01
     y             1   -6.796419E-01    1.778280E-01
     y             1    8.497433E-02    1.778280E-01
     y             1    3.572553E-01    1.778280E-01
     y             1   -8.573603E-01    1.778280E-01
     y             1    9.078453E-01    1.778280E-01
     y             1    2.748343E-01    1.778280E-01
     y             1    7.438031E-01    1.778280E-01
     y             1    3.571091E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -6.275888E-01    1.778280E-01
     y             1   -4.035295E-01    1.778280E-01
     y             1    5.792089E-01    1.778280E-01
     y             1   -4.473903E-01    1.778280E-01
     y             1   -2.664271E-01    1.778280E-01
     y             1   -2.243326E-02    1.778280E-01
     y             1    5.593956E-01    1.778280E-01
     y             1    7.660724E-01    1.778280E-01
     y             1   -4.669581E-01    1.778280E-01
     y             1    5.389703E-01    1.778280E-01
     y             1    6.191535E-02    1.778280E-01
     y             1    4.802922E-01    1.778280E-01
     y             1    4.606955E-01    1.778280E-01
     y             1    6.103451E-01    1.778280E-01
     y             1    7.517284E-03    1.778280E-01
     y             1   -3.811247E-01    1.778280E-01
     y             1    2.099489E-02    1.778280E-01
     y             1    2.156429E-01    1.778280E-01
     y             1    3.566808E-01    1.778280E-01
     y             1   -3.377659E-01    1.778280E-01
     y             1    1.712634E-01    1.778280E-01
     y             1   -1.243546E-01    1.778280E-01
     y             1   -2.123718E-01    1.778280E-01
     y             1    8.511350E-02    1.778280E-01
     y             1    1.885659E-01    1.778280E-01
     y             1    2.783624E-01    1.778280E-01
     y             1   -8.813038E-02    1.778280E-01
     y             1    2.208597E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    1.071565E+00    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -4.553048E-01    1.778280E-01
     y             1   -4.314404E-01    1.778280E-01
     y             1   -4.769098E-01    1.778280E-01
     y             1   -3.258736E-01    1.778280E-01
     y             1    3.511638E-01    1.778280E-01
     y             1    2.701433E-01    1.778280E-01
     y             1    3.953373E-01    1.778280E-01
     y             1   -3.568049E-01    1.778280E-01
     y             1   -7.847057E-02    1.778280E-01
     y             1    3.506714E-01    1.778280E-01
     y             1    4.752332E-01    1.778280E-01
     y             1   -2.184506E-01    1.778280E-01
     y             1    2.214256E-01    1.778280E-01
     y             1   -1.225569E-01    1.778280E-01
     y             1   -7.453737E-02    1.778280E-01
     y             1    6.144910E-01    1.778280E-01
     y             1   -9.616193E-02    1.778280E-01
     y             1    4.859206E-01    1.778280E-01
     y             1    5.640929E-01    1.778280E-01
     y             1    3.324553E-01    1.778280E-01
     y             1   -3.891798E-01    1.778280E-01
     y             1   -7.303288E-01    1.778280E-01
     y             1    1.026916E-01    1.778280E-01
     y             1    4.245594E-01    1.778280E-01
     y             1   -1.845677E-01    1.778280E-01
     y             1    8.171085E-01    1.778280E-01
     y             1    4.684922E-01    1.778280E-01
     y             1    8.649541E-02    1.778280E-01
     y             1    9.366595E-02    1.778280E-01
     y             1    5.548493E-01    1.778280E-01
     y             1    3.352766E-01    1.778280E-01
     y             1    3.541784E-01    1.778280E-01
     y             1    1.906300E-01    1.778280E-01
     y             1   -2.185723E-01    1.778280E-01
     y             1    3.231865E-01    1.778280E-01
     y             1    2.467210E-01    1.778280E-01
     y             1    2.759555E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    5.376047E-01    1.778280E-01
     y             1   -2.272279E-01    1.778280E-01
     y             1   -5.790535E-01    1.778280E-01
     y             1    2.890313E-01    1.778280E-01
     y             1    2.898064E-01    1.778280E-01
     y             1   -5.596362E-02    1.778280E-01
     y             1    1.652505E-01    1.778280E-01
     y             1    1.086698E-02    1.778280E-01
     y             1   -2.579288E-01    1.778280E-01
     y             1    4.044474E-01    1.778280E-01
     y             1    4.958603E-01    1.778280E-01
     y             1    4.868175E-01    1.778280E-01
     y             1    3.388760E-01    1.778280E-01
     y             1    8.094217E-01    1.778280E-01
     y             1   -1.817245E-01    1.778280E-01
     y             1    6.465541E-01    1.778280E-01
     y             1    3.154913E-01    1.778280E-01
     y             1   -9.303051E-02    1.778280E-01
     y             1   -7.676928E-01    1.778280E-01
     y             1    7.079913E-01    1.778280E-01
     y             1    2.290016E-01    1.778280E-01
     y             1   -3.246482E-02    1.778280E-01
     y             1    3.908013E-01    1.778280E-01
     y             1    6.203704E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    3.939542E-01    1.778280E-01
     y             1   -2.111195E-01    1.778280E-01
     y             1    4.672154E-01    1.778280E-01
     y             1    3.232607E-01    1.778280E-01
     y             1    6.285263E-01    1.778280E-01
     y             1    3.343964E-01    1.778280E-01
     y             1    1.027308E+00    1.778280E-01
     y             1    5.832670E-01    1.778280E-01
     y             1   -6.119245E-01    1.778280E-01
     y             1    1.979786E-01    1.778280E-01
     y             1   -4.671072E-03    1.778280E-01
     y             1   -4.079617E-01    1.778280E-01
     y             1    1.841922E-01    1.778280E-01
     y             1    2.896491E-02    1.778280E-01
     y             1   -2.107567E-01    1.778280E-01
     y             1    1.205693E-01    1.778280E-01
     y             1    1.217315E+00    1.778280E-01
     y             1    2.096945E-01    1.778280E-01
     y             1    7.578178E-01    1.778280E-01
     y             1    9.411638E-01    1.778280E-01
     y             1    5.140862E-02    1.778280E-01
     y             1   -3.106116E-01    1.778280E-01
     y             1    7.964442E-01    1.778280E-01
     y             1    7.475318E-01    1.778280E-01
     y             1    1.368565E-01    1.778280E-01
     y             1   -1.879860E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    1.143990E-01    1.778280E-01
     y             1   -7.352045E-02    1.778280E-01
     y             1    6.303189E-01    1.778280E-01
     y             1    2.630219E-01    1.778280E-01
     y             1    3.119967E-01    1.778280E-01
     y             1   -2.710117E-01    1.778280E-01
     y             1    5.568854E-01    1.778280E-01
     y             1    9.726029E-02    1.778280E-01
     y             1    8.361354E-02    1.778280E-01
     y             1   -4.025204E-01    1.778280E-01
     y             1    8.724393E-02    1.778280E-01
     y             1    5.395045E-02    1.778280E-01
     y             1   -1.787178E-01    1.778280E-01
     y             1    8.115300E-02    1.778280E-01
     y             1    4.895171E-01    1.778280E-01
     y             1   -4.241394E-01    1.778280E-01
     y             1   -8.651889E-01    1.778280E-01
     y             1    5.904304E-01    1.778280E-01
     y             1    4.503825E-01    1.778280E-01
     y             1    6.605427E-01    1.778280E-01
     y             1    4.574878E-01    1.778280E-01
     y             1    4.358041E-01    1.778280E-01
     y             1    5.410839E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -7.196945E-02    1.778280E-01
     y             1   -2.665274E-01    1.778280E-01
     y             1   -2.539288E-01    1.778280E-01
     y             1    2.284023E-02    1.778280E-01
     y             1   -6.558470E-01    1.778280E-01
     y             1   -1.041025E+00    1.778280E-01
     y             1    5.404156E-01    1.778280E-01
     y             1   -1.508854E-01    1.778280E-01
     y             1    5.566528E-01    1.778280E-01
     y             1    2.520477E-01    1.778280E-01
     y             1    3.002751E-02    1.778280E-01
     y             1   -1.483691E-01    1.778280E-01
     y             1    3.541204E-01    1.778280E-01
     y             1    6.398771E-01    1.778280E-01
     y             1   -3.637394E-01    1.778280E-01
     y             1    2.331272E-02    1.778280E-01
     y             1   -6.639130E-01    1.778280E-01
     y             1   -8.265449E-02    1.778280E-01
     y             1   -2.326296E-01    1.778280E-01
     y             1    5.571251E-01    1.778280E-01
     y             1    6.599471E-01    1.778280E-01
     y             1    5.176251E-01    1.778280E-01
     y             1    3.963276E-01    1.778280E-01
     y             1    5.651113E-01    1.778280E-01
     y             1   -3.528810E-01    1.778280E-01
     y             1   -4.532835E-01    1.778280E-01
     y             1    1.993277E-01    1.778280E-01
     y             1   -4.938717E-01    1.778280E-01
     y             1    3.157263E-01    1.778280E-01
     y             1    8.088969E-01    1.778280E-01
     y             1   -2.170850E-01    1.778280E-01
     y             1    6.044459E-01    1.778280E-01
     y             1   -2.625485E-01    1.778280E-01
     y             1    1.263352E-01    1.778280E-01
     y             1   -1.718081E-02    1.778280E-01
     y             1   -2.468315E-01    1.778280E-01
     y             1   -2.270683E-01    1.778280E-01
     y             1   -1.344362E-02    1.778280E-01
     y             1    9.630422E-02    1.778280E-01
     y             1    1.656867E-01    1.778280E-01
     y             1   -2.216284E-01    1.778280E-01
     y             1    1.393951E-02    1.778280E-01
     y             1    2.744913E-01    1.778280E-01
     y             1   -3.005479E-01    1.778280E-01
     y             1    1.074956E-01    1.778280E-01
     y             1    8.487706E-02    1.778280E-01
     y             1    6.969748E-01    1.778280E-01
     y             1    3.242898E-01    1.778280E-01
     n             1              NA    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    4.713788E-01    1.778280E-01
     y             1   -2.270548E-01    1.778280E-01
     y             1    3.950845E-01    1.778280E-01
     y             1    7.738918E-02    1.778280E-01
     y             1    2.030009E-01    1.778280E-01
     y             1    3.540417E-01    1.778280E-01
     y             1   -1.294591E-02    1.778280E-01
     y             1    4.579450E-01    1.778280E-01
     y             1   -1.471947E-03    1.778280E-01
     y             1   -2.654043E-02    1.778280E-01
     y             1   -4.324763E-01    1.778280E-01
     y             1   -7.524172E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    4.507307E-01    1.778280E-01
     y             1    9.615935E-02    1.778280E-01
     y             1    8.157810E-01    1.778280E-01
     y             1    7.282700E-01    1.778280E-01
     y             1    1.667204E-01    1.778280E-01
     y             1   -2.574983E-01    1.778280E-01
     y             1   -2.535111E-01    1.778280E-01
     y             1   -1.649820E-01    1.778280E-01
     y             1    1.741347E-02    1.778280E-01
     y             1    5.010399E-01    1.778280E-01
     y             1   -4.551933E-01    1.778280E-01
     y             1   -1.411740E-01    1.778280E-01
     y             1    3.535750E-02    1.778280E-01
     y             1    7.633361E-01    1.778280E-01
     y             1    6.983948E-01    1.778280E-01
     y             1    6.947389E-01    1.778280E-01
     y             1    1.369570E-02    1.778280E-01
     y             1   -4.844407E-01    1.778280E-01
     y             1   -1.588972E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -1.354979E-01    1.778280E-01
     y             1    9.362609E-01    1.778280E-01
     y             1    1.290711E-01    1.778280E-01
     y             1   -5.341739E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    5.993210E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    7.372937E-01    1.778280E-01
     y             1   -7.267275E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -3.222003E-01    1.778280E-01
     y             1    1.580685E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    4.083598E-01    1.778280E-01
     y             1    6.092908E-01    1.778280E-01
     y             1    2.067437E-01    1.778280E-01
     y             1    5.746622E-02    1.778280E-01
     y             1    1.831794E-01    1.778280E-01
     y             1    6.847346E-01    1.778280E-01
     y             1    5.951491E-01    1.778280E-01
     n             1              NA    1.778280E-01
